customer_key,customer_name,segment,is_copier_buyer,lifetime_sales,lifetime_profit,lifetime_margin
HD-14785,Harold Dahlen,Home Office,True,16749.140199999998,1803.1442000000004,0.10765592612330038
HD-4785,Harold Dahlen,Home Office,False,3325.608,828.048,0.24899146261375363
HE-14800,Harold Engle,Corporate,True,9902.49522,1570.1460200000001,0.15856064407168682
HE-4800,Harold Engle,Corporate,False,1091.3220000000001,140.29199999999997,0.12855234293819787
HF-14995,Herbert Flentye,Consumer,True,9712.8699,-474.87089999999984,-0.04889089474986171
HF-4995,Herbert Flentye,Consumer,False,2099.973,-178.25699999999998,-0.08488537709770554
HG-14845,Harry Greene,Consumer,True,21228.554519999998,-824.0102799999999,-0.03881612755233416
HG-14965,Henry Goldwyn,Corporate,True,16810.6866,-1607.2489000000005,-0.09560875996581844
HG-15025,Hunter Glantz,Consumer,True,14737.8066,1357.6438999999998,0.0921198070274582
HG-4845,Harry Greene,Consumer,True,2987.8979999999997,532.518,0.17822495948656886
HG-4965,Henry Goldwyn,Corporate,False,354.588,9.738000000000042,0.027462858303157586
HG-5025,Hunter Glantz,Consumer,False,1476.612,175.27200000000002,0.11869875092441347
HH-15010,Hilary Holden,Corporate,True,13731.737819999998,2109.31402,0.15360867267126427
HH-5010,Hilary Holden,Corporate,False,1497.57,323.01,0.2156894168553056
HJ-14875,Heather Jas,Home Office,True,14312.7962,2324.0209999999997,0.1623736527457856
HJ-4875,Heather Jas,Home Office,True,1121.22,294.24,0.26242842617862683
HK-14890,Heather Kirkland,Corporate,True,13886.4431,2306.9442,0.1661292372270621
HK-4890,Heather Kirkland,Corporate,True,1656.9660000000001,187.98600000000005,0.11345193564623537
HL-15040,Hunter Lopez,Consumer,True,29664.23058,7657.50178,0.25813923470385863
HL-5040,Hunter Lopez,Consumer,False,579.336,159.06599999999997,0.274566054931853
HM-14860,Harry Marie,Corporate,True,27434.167599999997,6544.8864,0.23856697587573245
HM-14980,Henry MacAllister,Consumer,False,12718.7916,1044.7110999999998,0.08213917900816928
HM-4860,Harry Marie,Corporate,True,1042.77,413.4,0.39644408642366
HM-4980,Henry MacAllister,Consumer,False,4409.298,1628.628,0.3693621977920295
HP-14815,Harold Pawlan,Home Office,True,7321.4394999999995,636.2191999999999,0.08689810248380798
HP-4815,Harold Pawlan,Home Office,True,1196.682,244.00199999999998,0.2038987801270513
HR-14770,Hallie Redmond,Home Office,False,11126.929,1182.9004,0.10630969245871884
HR-14830,Harold Ryan,Corporate,True,9637.15436,1517.8777599999999,0.15750269252717455
HR-4770,Hallie Redmond,Home Office,True,4550.322,522.372,0.11479890873656852
HR-4830,Harold Ryan,Corporate,False,391.93800000000005,-61.842,-0.15778515989773892
HW-14935,Helen Wasserman,Corporate,True,17199.202,2653.6991,0.1542919898260396
HW-4935,Helen Wasserman,Corporate,False,1174.824,-98.58599999999984,-0.08391554820126235
HZ-14950,Henia Zydlo,Consumer,True,9656.4048,1003.4368999999997,0.10391412961478165
HZ-4950,Henia Zydlo,Consumer,False,2830.416,-261.954,-0.09254964641240015
IG-15085,Ivan Gibson,Consumer,True,10383.13098,657.4951799999999,0.06332340228265135
IG-5085,Ivan Gibson,Consumer,True,5766.243,1253.673,0.21741591535424365
IL-15100,Ivan Liston,Consumer,True,11802.69376,1244.2347599999998,0.10541955805180526
IL-5100,Ivan Liston,Consumer,True,1052.808,-63.161999999999935,-0.059993845031572644
IM-15055,Ionia McGrath,Consumer,True,5154.839760000001,1534.0298599999999,0.29759021258111806
IM-15070,Irene Maddox,Consumer,True,17854.10112,-567.63018,-0.031792705562989444
IM-5055,Ionia McGrath,Consumer,True,4324.95,913.9499999999999,0.2113203620851108
IM-5070,Irene Maddox,Consumer,True,2064.0660000000003,-112.67399999999992,-0.054588370720703654
JA-15970,Joseph Airdo,Consumer,True,17105.4707,688.9729999999997,0.0402779328370075
JA-5970,Joseph Airdo,Consumer,False,1057.2269999999999,153.35700000000003,0.14505588676793163
JB-15400,Jennifer Braxton,Corporate,True,13085.503900000002,1992.2620999999997,0.1522495515056168
JB-15925,Joni Blumstein,Consumer,True,12325.28696,1649.1341599999998,0.1338008733875353
JB-16000,Joy Bell-,Consumer,True,22127.18112,2936.3772200000003,0.1327045322255671
JB-16045,Julia Barnett,Home Office,True,13851.27568,778.6291799999996,0.05621353570518203
JB-5400,Jennifer Braxton,Corporate,False,2172.0299999999997,459.59999999999997,0.2115992873026616
JB-5925,Joni Blumstein,Consumer,False,1012.0920000000001,-518.6279999999999,-0.5124316761717314
JB-6000,Joy Bell-,Consumer,True,1881.006,-68.4539999999999,-0.0363922284139444
JB-6045,Julia Barnett,Home Office,False,3235.656,-529.5839999999996,-0.1636712926219597
JC-15340,Jasper Cacioppo,Consumer,True,17836.2846,239.28600000000046,0.013415686358805941
JC-15385,Jenna Caffey,Consumer,True,12978.93092,2086.7973199999997,0.16078345226295415
JC-15775,John Castell,Consumer,True,10582.78504,1820.4692400000001,0.17202175354777877
JC-16105,Julie Creighton,Corporate,True,11079.104879999999,712.3140799999998,0.0642934684448984
JC-5340,Jasper Cacioppo,Consumer,False,606.105,98.50500000000002,0.16252134531145598
JC-5385,Jenna Caffey,Consumer,False,3183.075,-782.235,-0.24574821516929385
JC-5775,John Castell,Consumer,False,1712.487,37.917,0.02214148194993597
JC-6105,Julie Creighton,Corporate,False,3914.9399999999996,-2601.419999999999,-0.6644852794678844
JD-15790,John Dryer,Consumer,True,10267.749759999999,-293.6847400000001,-0.02860263902652806
JD-15895,Jonathan Doherty,Corporate,True,16711.32422,1430.54702,0.08560345075993027
JD-16015,Joy Daniels,Consumer,True,8690.629299999999,-29.400200000000137,-0.003382977110759993
JD-16060,Julia Dunbar,Consumer,True,7683.04096,-24.026940000000067,-0.0031272695440634573
JD-16150,Justin Deggeller,Corporate,True,18281.84948,1430.44888,0.07824421055237787
JD-5790,John Dryer,Consumer,False,1323.0720000000001,-905.0279999999998,-0.6840353359454359
JD-5895,Jonathan Doherty,Corporate,False,2770.434,296.244,0.10693053868094313
JD-6015,Joy Daniels,Consumer,True,2652.78,-575.01,-0.2167575147581028
JD-6060,Julia Dunbar,Consumer,False,3541.44,588.9300000000001,0.16629676063973978
JD-6150,Justin Deggeller,Corporate,True,5329.77,1194.87,0.22418791054773465
JE-15475,Jeremy Ellison,Consumer,False,5905.076,1223.3237,0.20716476807411113
JE-15610,Jim Epp,Corporate,True,13192.6924,1780.0783,0.13492911424206327
JE-15715,Joe Elijah,Consumer,True,22275.2689,3648.0084999999995,0.1637694483679162
JE-15745,Joel Eaton,Consumer,True,19629.12896,1123.48066,0.05723538024990387
JE-16165,Justin Ellison,Corporate,True,8352.71836,1839.8079599999999,0.22026457504069366
JE-5475,Jeremy Ellison,Consumer,False,914.178,94.848,0.10375222330880857
JE-5610,Jim Epp,Corporate,True,756.855,-408.16499999999996,-0.5392908813445111
JE-5715,Joe Elijah,Consumer,False,180.3,-27.119999999999997,-0.1504159733777038
JE-5745,Joel Eaton,Consumer,True,2275.5,405.30000000000007,0.17811470006591962
JE-6165,Justin Ellison,Corporate,False,4555.715999999999,1088.4959999999999,0.23892973135287626
JF-15190,Jamie Frazer,Consumer,False,17064.7075,4108.5474,0.24076283756987926
JF-15295,Jason Fortune-,Consumer,True,20382.2503,3263.2952999999998,0.16010476036593466
JF-15355,Jay Fein,Consumer,False,7343.566,1016.6709999999999,0.13844377513594894
JF-15415,Jennifer Ferguson,Consumer,True,14717.46588,1396.6454800000001,0.09489714407274034
JF-15490,Jeremy Farry,Consumer,True,9234.53286,1048.31756,0.11352144996319825
JF-15565,Jill Fjeld,Consumer,True,19844.14866,4329.94546,0.21819759235768596
JF-5190,Jamie Frazer,Consumer,False,3510.168,-2385.9419999999996,-0.6797230218040844
JF-5295,Jason Fortune-,Consumer,True,2433.942,-570.768,-0.23450353377360678
JF-5355,Jay Fein,Consumer,False,3475.764,-2891.346,-0.8318591250729336
JF-5415,Jennifer Ferguson,Consumer,False,8227.02,1270.2,0.15439369297753014
JF-5490,Jeremy Farry,Consumer,True,1487.3850000000002,151.785,0.10204822557710343
JF-5565,Jill Fjeld,Consumer,True,3776.7000000000003,547.74,0.14503137659861784
JG-15115,Jack Garza,Consumer,True,12801.82588,1161.6409799999997,0.09074025774829549
JG-15160,James Galang,Consumer,True,19963.41,4498.9944000000005,0.22536201981525203
JG-15310,Jason Gross,Corporate,True,12733.703899999999,2095.9115,0.16459558950479447
JG-15805,John Grady,Corporate,True,22015.3862,3393.2200999999995,0.15412948331562765
JG-5115,Jack Garza,Consumer,True,2907.678,-2083.9019999999996,-0.7166893995827598
JG-5160,James Galang,Consumer,False,1588.116,50.10600000000003,0.03155059202224524
JG-5310,Jason Gross,Corporate,False,836.9939999999999,158.724,0.18963576799833692
JG-5805,John Grady,Corporate,False,208.38,-112.43999999999997,-0.5395911315865245
JH-15430,Jennifer Halladay,Consumer,True,11806.1963,1477.1982,0.12512058604344908
JH-15820,John Huston,Consumer,True,23586.7205,4829.6727,0.20476236617973237
JH-15910,Jonathan Howell,Consumer,True,12532.7177,1635.3962,0.13049014899617503
JH-15985,Joseph Holt,Consumer,True,18863.4044,-182.9318000000003,-0.009697708649028396
JH-16180,Justin Hirsh,Consumer,True,18267.0064,2588.2794,0.141691492482315
JH-5430,Jennifer Halladay,Consumer,False,883.476,113.49600000000001,0.12846528937967755
JH-5820,John Huston,Consumer,False,2359.011,566.1510000000001,0.23999506572881604
JH-5910,Jonathan Howell,Consumer,True,4013.9939999999997,-930.3360000000001,-0.23177314166388893
JH-5985,Joseph Holt,Consumer,False,2073.48,569.61,0.27471207824526883
JH-6180,Justin Hirsh,Consumer,True,5651.8949999999995,1406.385,0.24883424055117798
JJ-15445,Jennifer Jackson,Consumer,False,9696.8474,1054.3552,0.10873175131125606
JJ-15760,Joel Jenkins,Home Office,True,18103.64108,1755.5902799999997,0.0969744302951017
JJ-5445,Jennifer Jackson,Consumer,False,2490.204,-31.656000000000017,-0.012712211529657817
JJ-5760,Joel Jenkins,Home Office,False,1890.126,93.39599999999997,0.049412578843950075
JK-15205,Jamie Kunitz,Consumer,True,10917.0012,2359.5622,0.21613647894441926
JK-15325,Jason Klamczynski,Corporate,True,17000.84332,2059.35902,0.1211327568425588
JK-15370,Jay Kimmel,Consumer,True,10189.51404,1813.4958399999998,0.17797667610849083
JK-15625,Jim Karlsson,Consumer,True,12754.4081,2805.6486,0.2199748179611722
JK-15640,Jim Kriz,Home Office,True,12637.4495,2651.1058,0.209781712678654
JK-15730,Joe Kamberova,Consumer,True,20825.892,2283.7602999999995,0.1096596630770965
JK-16090,Juliana Krohn,Consumer,True,21918.73684,3195.3713399999997,0.1457826408211943
JK-16120,Julie Kriz,Home Office,True,13134.716639999999,1594.4992399999999,0.12139578520819921
JK-5205,Jamie Kunitz,Consumer,False,1617.6,404.22,0.24988872403560833
JK-5325,Jason Klamczynski,Corporate,False,203.388,-36.97199999999998,-0.18178063602572414
JK-5370,Jay Kimmel,Consumer,False,3211.452,-263.44800000000026,-0.08203392110484611
JK-5625,Jim Karlsson,Consumer,True,4364.763,1170.693,0.2682145628525535
JK-5640,Jim Kriz,Home Office,False,428.43,103.16999999999999,0.24080946712415094
JK-5730,Joe Kamberova,Consumer,False,5862.87,2089.7400000000002,0.3564363528442555
JK-6090,Juliana Krohn,Consumer,False,1215.516,-1397.1239999999998,-1.1494081525870492
JK-6120,Julie Kriz,Home Office,False,2513.07,299.7,0.1192565268774845
JL-15130,Jack Lebron,Consumer,True,12908.49914,967.8775400000001,0.07497986632704691
JL-15175,James Lanier,Home Office,True,13499.872459999999,1268.0311599999998,0.09392912146075193
JL-15235,Janet Lee,Consumer,True,18725.38964,4370.94704,0.23342355614662658
JL-15505,Jeremy Lonsdale,Consumer,False,8631.695,644.2673000000001,0.07463972024034678
JL-15835,John Lee,Consumer,True,22594.043,1576.5369999999996,0.06977666635404736
JL-15850,John Lucas,Consumer,True,8497.68,988.2485999999999,0.11629628322083202
JL-5130,Jack Lebron,Consumer,False,5765.400000000001,72.30000000000054,0.012540326776980007
JL-5175,James Lanier,Home Office,True,1353.09,433.14,0.3201117442298739
JL-5235,Janet Lee,Consumer,False,1751.712,359.742,0.20536595056721654
JL-5505,Jeremy Lonsdale,Consumer,False,2729.3399999999997,542.01,0.1985864714546374
JL-5835,John Lee,Consumer,True,3388.275,816.4650000000001,0.24096774907585722
JL-5850,John Lucas,Consumer,False,2003.598,-634.0019999999997,-0.3164317393009974
JM-15250,Janet Martin,Consumer,True,15594.46182,2152.67332,0.1380408855943449
JM-15265,Janet Molinari,Corporate,True,15036.5537,2623.9919999999997,0.17450754024840145
JM-15535,Jessica Myrick,Consumer,True,6942.403,1460.2395,0.21033632014736106
JM-15580,Jill Matthias,Consumer,False,13295.857,1540.2094,0.11584130304650539
JM-15655,Jim Mitchum,Corporate,True,16294.72706,1190.07406,0.07303430463228637
JM-15865,John Murray,Consumer,True,20841.946500000002,2234.2469000000006,0.10719953148329982
JM-16195,Justin MacKendrick,Consumer,True,7825.5646,1314.3129999999999,0.16795120444089107
JM-5250,Janet Martin,Consumer,False,2424.201,-488.01900000000023,-0.20131127740645277
JM-5265,Janet Molinari,Corporate,False,1131.912,156.102,0.13791001420605134
JM-5535,Jessica Myrick,Consumer,False,847.827,-101.31299999999996,-0.11949725592603203
JM-5580,Jill Matthias,Consumer,False,880.323,176.523,0.2005207179637474
JM-5655,Jim Mitchum,Corporate,True,3602.67,608.46,0.16889140554089052
JM-5865,John Murray,Consumer,False,1544.268,83.86800000000005,0.05430922611878252
JM-6195,Justin MacKendrick,Consumer,False,1200.492,205.482,0.17116482242280665
JO-15145,Jack O'Briant,Corporate,False,10440.976,2280.9515,0.21846152122177084
JO-15280,Jas O'Carroll,Consumer,True,7123.5651,1203.0993,0.16889005478450672
JO-15550,Jesus Ocampo,Home Office,False,4002.8940000000002,541.2968999999998,0.13522638870776987
JO-5145,Jack O'Briant,Corporate,False,2904.714,764.304,0.26312538859247414
JO-5280,Jas O'Carroll,Consumer,True,1694.8500000000001,702.69,0.4146030622178954
JO-5550,Jesus Ocampo,Home Office,True,4203.780000000001,41.46000000000001,0.009862552274381629
JP-15460,Jennifer Patt,Corporate,True,10916.36982,1639.9413200000001,0.1502277173676771
JP-15520,Jeremy Pistek,Consumer,True,16429.04996,2854.7461599999997,0.17376209622287858
JP-16135,Julie Prescott,Home Office,True,10163.5086,2036.0102,0.2003255253800838
JP-5460,Jennifer Patt,Corporate,False,3294.018,439.48800000000006,0.1334200359560877
JP-5520,Jeremy Pistek,Consumer,True,2227.5240000000003,315.41399999999993,0.14159847435987216
JP-6135,Julie Prescott,Home Office,False,4432.650000000001,1443.03,0.32554566681330577
JR-15670,Jim Radford,Consumer,True,13338.0916,-1185.9909,-0.0889175854812693
JR-15700,Jocasta Rupert,Consumer,True,9568.31976,815.8547599999998,0.08526625159525394
JR-16210,Justin Ritter,Corporate,True,12589.959,1221.9459999999997,0.09705718660402306
JR-5670,Jim Radford,Consumer,False,2585.034,425.574,0.16462994297173655
JR-5700,Jocasta Rupert,Consumer,True,1673.1630000000002,116.67300000000007,0.06973199861579539
JR-6210,Justin Ritter,Corporate,False,1033.29,84.81,0.08207763551374736
JS-15595,Jill Stevenson,Corporate,True,9334.6385,562.5655,0.06026644738304543
JS-15685,Jim Sink,Corporate,True,14338.5195,1848.0462999999997,0.12888682823913583
JS-15880,John Stevenson,Consumer,True,10443.1001,1471.0499,0.14086333425071737
JS-15940,Joni Sundaresam,Home Office,True,3874.7659999999996,-26.756599999999896,-0.006905346026056773
JS-16030,Joy Smith,Consumer,True,19218.81298,-675.4485200000001,-0.035145173674508604
JS-5595,Jill Stevenson,Corporate,True,806.691,-723.7589999999999,-0.8971948366846784
JS-5685,Jim Sink,Corporate,True,1944.0600000000002,502.44,0.2584488133082312
JS-5880,John Stevenson,Consumer,True,1745.997,-979.6529999999992,-0.5610851565037048
JS-5940,Joni Sundaresam,Home Office,False,2927.34,38.730000000000004,0.013230441287995245
JS-6030,Joy Smith,Consumer,False,1573.038,572.448,0.363912378467653
JW-15220,Jane Waco,Corporate,True,23103.7263,4115.151699999999,0.17811636298686587
JW-15955,Joni Wasserman,Consumer,True,10640.8287,624.7968,0.05871693057139431
JW-16075,Julia West,Consumer,True,19852.773,2677.4957,0.13486759255243586
JW-5220,Jane Waco,Corporate,False,7184.724,2150.694,0.2993426052274242
JW-5955,Joni Wasserman,Consumer,True,307.79999999999995,32.31,0.10497076023391815
JW-6075,Julia West,Consumer,False,747.21,272.52,0.3647167462962219
KA-16525,Kelly Andreada,Consumer,True,17449.90012,1299.9135200000003,0.07449403784896852
KA-6525,Kelly Andreada,Consumer,False,1429.884,101.48400000000011,0.07097358946599872
KB-16240,Karen Bern,Corporate,False,9900.698,1801.5405999999998,0.18196096881250187
KB-16315,Karl Braun,Consumer,True,14542.762279999999,1420.08758,0.09764909531341112
KB-16405,Katrina Bavinger,Home Office,True,13786.092499999999,723.9985000000001,0.052516585101978694
KB-16585,Ken Black,Corporate,True,16385.7495,1398.2126,0.08533101278034307
KB-16600,Ken Brennan,Corporate,True,10295.9567,887.3471,0.08618403571957522
KB-6240,Karen Bern,Corporate,True,1945.32,517.53,0.2660384923817161
KB-6315,Karl Braun,Consumer,False,2957.715,365.77500000000003,0.12366810189622733
KB-6405,Katrina Bavinger,Home Office,False,238.548,-105.76199999999999,-0.44335731173600273
KB-6585,Ken Black,Corporate,False,216.77999999999997,-47.19,-0.2176861334071409
KB-6600,Ken Brennan,Corporate,False,1167.738,158.898,0.13607333151785758
KC-16255,Karen Carlisle,Corporate,True,9321.9643,2139.712,0.22953445552242677
KC-16540,Kelly Collister,Consumer,True,18897.13026,2343.8801599999997,0.12403365631454347
KC-16675,Kimberly Carter,Corporate,True,13531.28104,2265.91074,0.16745722251290998
KC-6255,Karen Carlisle,Corporate,True,1094.3580000000002,-160.21199999999993,-0.14639816221017246
KC-6540,Kelly Collister,Consumer,False,505.89300000000003,14.222999999999999,0.028114640843024116
KC-6675,Kimberly Carter,Corporate,False,391.842,-120.948,-0.308665227311008
KD-16270,Karen Daniels,Consumer,False,23204.2675,3914.2346999999986,0.16868598416218045
KD-16345,Katherine Ducich,Consumer,True,11157.0404,2363.1306,0.2118062241667602
KD-16495,Keith Dawkins,Corporate,True,24996.5031,5152.9625,0.20614733506463948
KD-16615,Ken Dana,Corporate,True,12348.443620000002,1720.54552,0.13933298583582954
KD-6270,Karen Daniels,Consumer,False,813.06,-1023.5399999999998,-1.2588738838462106
KD-6345,Katherine Ducich,Consumer,False,536.46,65.7,0.12246952242478469
KD-6495,Keith Dawkins,Corporate,True,1454.76,333.21,0.22904809040666502
KD-6615,Ken Dana,Corporate,False,205.97999999999996,30.18,0.14651907952228374
KE-16420,Katrina Edelman,Corporate,True,12928.68672,1186.1554199999996,0.09174600991491885
KE-6420,Katrina Edelman,Corporate,False,622.452,100.39199999999998,0.16128472556920048
KF-16285,Karen Ferguson,Home Office,True,15164.8685,2976.3911000000003,0.19626883675252443
KF-6285,Karen Ferguson,Home Office,False,3100.152,-591.1979999999999,-0.19069968182205255
KH-16330,Katharine Harms,Corporate,True,15045.644499999999,3205.8576,0.21307545848235349
KH-16360,Katherine Hughes,Consumer,False,9983.5094,1542.2224999999999,0.1544769918281441
KH-16510,Keith Herrera,Consumer,True,15340.395999999999,1713.8032,0.11171831548546728
KH-16630,Ken Heidel,Corporate,True,7220.70456,1205.66716,0.1669736173224625
KH-16690,Kristen Hastings,Corporate,True,18158.4601,2367.4902,0.13037945877359944
KH-6330,Katharine Harms,Corporate,True,3371.208,405.168,0.12018481209109613
KH-6360,Katherine Hughes,Consumer,True,2221.365,300.16500000000025,0.13512637499915606
KH-6510,Keith Herrera,Consumer,False,1544.34,483.03000000000003,0.3127743890594041
KH-6630,Ken Heidel,Corporate,True,1795.866,300.306,0.16722071691317725
KH-6690,Kristen Hastings,Corporate,True,1696.0140000000001,3.084000000000021,0.001818381216192803
KL-16555,Kelly Lampkin,Corporate,True,12064.3877,580.9184,0.048151502956092836
KL-16645,Ken Lonsdale,Consumer,True,22553.1085,812.6144999999995,0.0360311528674639
KL-6555,Kelly Lampkin,Corporate,True,2184.06,157.83000000000004,0.07226449822807068
KL-6645,Ken Lonsdale,Consumer,False,1576.296,-657.7139999999999,-0.41725285098737797
KM-16225,Kalyca Meade,Corporate,True,7754.5516,227.23929999999984,0.029303989672336418
KM-16375,Katherine Murray,Home Office,True,16394.46064,1194.4548399999999,0.07285722087652649
KM-16660,Khloe Miller,Consumer,True,10785.2626,888.3436999999998,0.08236644140681376
KM-16720,Kunst Miller,Consumer,True,14041.02,1637.1664999999998,0.11659882971465034
KM-6225,Kalyca Meade,Corporate,False,891.3629999999999,142.293,0.15963530009659366
KM-6375,Katherine Murray,Home Office,True,2124.699,256.629,0.12078369689071253
KM-6660,Khloe Miller,Consumer,False,188.544,-40.44600000000001,-0.21451756619144607
KM-6720,Kunst Miller,Consumer,True,2928.654,1122.024,0.3831193442448305
KN-16390,Katherine Nockton,Corporate,True,19350.14634,4067.82254,0.21022179721665094
KN-16450,Kean Nguyen,Corporate,True,16294.6981,2512.5944,0.15419705137096096
KN-16705,Kristina Nunn,Home Office,True,5884.778,935.5005,0.15896954821405326
KN-6390,Katherine Nockton,Corporate,False,318.72,77.37,0.24275225903614459
KN-6450,Kean Nguyen,Corporate,False,1767.282,-255.37800000000004,-0.14450325414959245
KN-6705,Kristina Nunn,Home Office,True,4830.858,763.0079999999999,0.15794461356554051
KS-16300,Karen Seio,Corporate,True,5103.36318,1079.99218,0.21162361797656734
KS-6300,Karen Seio,Corporate,False,221.60999999999999,33.69,0.1520238256396372
KT-16465,Kean Takahito,Consumer,True,15725.0362,589.5893999999998,0.03749367521328821
KT-16480,Kean Thornton,Consumer,True,6240.6521,-156.15920000000003,-0.025022897847486167
KT-6465,Kean Takahito,Consumer,False,1532.124,398.004,0.25977270769206673
KT-6480,Kean Thornton,Consumer,True,2119.7400000000002,-461.76000000000005,-0.21783803674035496
KW-16435,Katrina Willman,Consumer,True,15319.9656,3026.0406,0.19752267589948114
KW-16570,Kelly Williams,Consumer,True,9256.0553,2191.5663,0.2367710897319293
KW-6435,Katrina Willman,Consumer,False,427.29,80.97000000000001,0.18949659481850736
KW-6570,Kelly Williams,Consumer,True,2577.72,179.58,0.06966621665658024
LA-16780,Laura Armstrong,Corporate,True,24273.0019,3754.0198,0.1546582419210374
LA-6780,Laura Armstrong,Corporate,False,3589.44,208.29000000000008,0.058028550414549365
LB-16735,Larry Blacks,Consumer,True,12686.03922,1566.2419199999997,0.12346185384093426
LB-16795,Laurel Beltran,Home Office,True,24589.87022,4515.38322,0.1836277776011784
LB-6735,Larry Blacks,Consumer,False,1897.95,98.24999999999996,0.051766379514739565
LB-6795,Laurel Beltran,Home Office,False,1796.1150000000002,-212.14499999999992,-0.11811326112192143
LC-16870,Lena Cacioppo,Consumer,True,9859.89236,1048.34726,0.10632441224743756
LC-16885,Lena Creighton,Consumer,True,17058.8144,1325.4752999999998,0.07770031778996317
LC-16930,Linda Cazamias,Corporate,True,11660.69496,1932.3449600000004,0.16571439066269858
LC-16960,Lindsay Castell,Home Office,True,11812.0975,1365.9817,0.11564260284847802
LC-17050,Liz Carlisle,Consumer,True,12933.873819999999,1150.04782,0.0889175073149121
LC-17140,Logan Currie,Consumer,True,13128.24376,1454.4069600000003,0.11078457915531577
LC-6870,Lena Cacioppo,Consumer,False,1220.451,128.42100000000002,0.1052242162938127
LC-6885,Lena Creighton,Consumer,True,1828.086,-152.96399999999997,-0.08367440043849139
LC-6930,Linda Cazamias,Corporate,False,5080.689,341.079,0.0671324302668398
LC-6960,Lindsay Castell,Home Office,True,2487.402,54.73200000000008,0.022003680949038425
LC-7050,Liz Carlisle,Consumer,False,7193.652,1697.562,0.2359805561903745
LC-7140,Logan Currie,Consumer,True,2954.43,470.88,0.1593809973497426
LD-16855,Lela Donovan,Corporate,True,13361.93258,1813.1926799999999,0.1356983856297829
LD-17005,Lisa DeCherney,Consumer,True,11461.654639999999,1252.64204,0.10928980843903705
LD-6855,Lela Donovan,Corporate,True,2822.706,-326.45399999999995,-0.11565285226304119
LD-7005,Lisa DeCherney,Consumer,False,361.68600000000004,-87.20400000000002,-0.2411041621738193
LE-16810,Laurel Elliston,Consumer,True,10429.253700000001,1737.1186,0.1665621193969037
LE-6810,Laurel Elliston,Consumer,False,1049.52,287.90999999999997,0.2743254058998399
LF-17185,Luke Foster,Consumer,False,12864.7205,-3700.195500000001,-0.28762346605198313
LF-7185,Luke Foster,Consumer,False,556.518,55.848,0.10035254924369022
LH-16750,Larry Hughes,Consumer,True,7945.0902000000015,597.0118999999995,0.0751422431931609
LH-16900,Lena Hernandez,Consumer,True,12098.37728,995.3979799999998,0.0822753297374439
LH-17020,Lisa Hazard,Consumer,True,8189.7858,1040.3469,0.12702980583448226
LH-17155,Logan Haushalter,Consumer,True,14063.489800000001,749.0709999999995,0.0532635221166797
LH-6750,Larry Hughes,Consumer,True,745.65,44.19000000000001,0.05926372963186483
LH-6900,Lena Hernandez,Consumer,False,840.7920000000001,1.9920000000000846,0.0023691947592271146
LH-7020,Lisa Hazard,Consumer,True,973.2120000000001,297.73199999999997,0.305927177223462
LH-7155,Logan Haushalter,Consumer,False,3228.75,770.46,0.23862485481997678
LL-16840,Lauren Leatherbury,Consumer,True,11287.78406,264.5978599999999,0.023441080959162138
LL-6840,Lauren Leatherbury,Consumer,True,3649.152,630.342,0.17273657003051668
LM-17065,Liz MacKendrick,Consumer,True,9249.383,393.47100000000006,0.04254024295458411
LM-7065,Liz MacKendrick,Consumer,True,6280.47,1474.68,0.23480408313390558
LO-17170,Lori Olson,Corporate,True,11256.3236,2319.7048,0.20608014503065636
LO-7170,Lori Olson,Corporate,True,2281.1850000000004,-530.9849999999999,-0.2327671802155458
LP-17080,Liz Pelletier,Consumer,False,7631.9895,-261.9352,-0.03432069711311841
LP-17095,Liz Preis,Consumer,True,15598.151600000001,2003.3279999999997,0.1284336792828709
LP-7080,Liz Pelletier,Consumer,False,1831.3380000000002,-3.641999999999978,-0.0019887098940774327
LP-7095,Liz Preis,Consumer,True,1011.36,119.37,0.11802918841955387
LR-16915,Lena Radford,Consumer,True,22434.08756,3604.4619599999996,0.16066897975502062
LR-17035,Lisa Ryan,Corporate,True,16118.9722,2165.6982999999996,0.13435709629178463
LR-6915,Lena Radford,Consumer,True,468.65400000000005,-232.74600000000004,-0.4966265091090656
LR-7035,Lisa Ryan,Corporate,True,2677.98,283.44,0.10584096968610669
LS-16945,Linda Southworth,Corporate,True,10420.11776,-86.50594000000032,-0.008301819805921304
LS-16975,Lindsay Shagiari,Home Office,False,8646.9157,1737.8783999999998,0.20098246129541888
LS-17200,Luke Schmidt,Corporate,True,15258.74122,1756.4422200000001,0.11511055824826422
LS-17230,Lycoris Saunders,Consumer,True,10577.17148,1946.69668,0.1840470000586584
LS-17245,Lynn Smith,Consumer,True,10758.988,1878.1803999999997,0.17456850030876508
LS-6945,Linda Southworth,Corporate,True,2726.034,18.653999999999954,0.006842908048835764
LS-6975,Lindsay Shagiari,Home Office,False,716.184,40.194,0.056122448979591844
LS-7200,Luke Schmidt,Corporate,False,340.656,-102.474,-0.3008137241087784
LS-7230,Lycoris Saunders,Consumer,False,1164.348,-569.2919999999999,-0.48893629739562394
LS-7245,Lynn Smith,Consumer,False,953.151,-380.0489999999999,-0.3987290576204609
LT-16765,Larry Tron,Consumer,True,17253.78294,3948.6629399999997,0.22885780780548057
LT-17110,Liz Thompson,Consumer,True,12986.77316,1382.2841599999997,0.10643784587363961
LT-6765,Larry Tron,Consumer,False,1365.33,264.99,0.19408494649645142
